4078,"WalkingDead","2014-09-11 04:00:51.0"
4078,"Justified","2014-09-11 04:37:18.0"
4078,"BreakingBad","2014-09-11 05:30:41.0"
4084,"Justified","2014-09-11 08:37:51.0"
4084,"WalkingDead","2014-09-11 08:35:30.0"
4084,"BreakingBad","2014-09-11 08:45:09.0"
4088,"TwinPeaks","2014-09-11 09:19:10.0"
4088,"BreakingBad","2014-09-11 09:21:07.0"
4090,"WireinBlood","2014-09-11 09:32:46.0"
4090,"Justified","2014-09-11 09:30:55.0"
4090,"BreakingBad","2014-09-11 09:39:39.0"
4094,"WalkingDead","2014-09-11 10:34:51.0"
4094,"TwinPeaks","2014-09-11 10:06:53.0"
4094,"WalkingDead","2014-09-11 10:15:14.0"
4094,"TwinPeaks","2014-09-11 10:19:58.0"
4094,"Justified","2014-09-11 10:40:29.0"
4094,"TwinPeaks","2014-09-11 10:37:50.0"
4094,"WireinBlood","2014-09-11 10:29:47.0"
4094,"Justified","2014-09-11 10:40:45.0"
4094,"Justified","2014-09-11 10:38:59.0"
4094,"Justified","2014-09-11 10:03:35.0"
4094,"BreakingBad","2014-09-11 10:42:54.0"
4097,"BreakingBad","2014-09-11 10:46:57.0"
4111,"TwinPeaks","2014-09-11 14:44:16.0"
4111,"WireinBlood","2014-09-11 14:43:59.0"
4111,"TwinPeaks","2014-09-11 14:44:57.0"
4111,"Justified","2014-09-11 14:34:42.0"
4111,"WireinBlood","2014-09-11 14:33:35.0"
4111,"BreakingBad","2014-09-11 14:48:54.0"
4113,"WireinBlood","2014-09-11 15:09:25.0"
4113,"TwinPeaks","2014-09-11 15:13:45.0"
4113,"TwinPeaks","2014-09-11 15:10:38.0"
4113,"BreakingBad","2014-09-11 15:14:47.0"
4115,"WalkingDead","2014-09-11 15:17:36.0"
4115,"BreakingBad","2014-09-11 15:18:20.0"
4117,"Justified","2014-09-11 15:45:53.0"
4117,"WalkingDead","2014-09-11 15:52:12.0"
4117,"WireinBlood","2014-09-11 15:35:50.0"
4117,"WalkingDead","2014-09-11 15:45:07.0"
4117,"TwinPeaks","2014-09-11 15:51:52.0"
4117,"WalkingDead","2014-09-11 15:41:35.0"
4117,"TwinPeaks","2014-09-11 15:46:45.0"
4117,"TwinPeaks","2014-09-11 15:56:45.0"
4117,"Justified","2014-09-11 15:52:03.0"
4117,"WireinBlood","2014-09-11 15:53:27.0"
4117,"BreakingBad","2014-09-11 15:56:52.0"
4119,"TwinPeaks","2014-09-11 16:36:11.0"
4119,"WireinBlood","2014-09-11 16:17:47.0"
4119,"TwinPeaks","2014-09-11 16:20:17.0"
4119,"WireinBlood","2014-09-11 16:09:55.0"
4119,"TwinPeaks","2014-09-11 16:18:31.0"
4119,"WalkingDead","2014-09-11 16:21:58.0"
4119,"TwinPeaks","2014-09-11 16:49:24.0"
4119,"TwinPeaks","2014-09-11 16:31:24.0"
4119,"BreakingBad","2014-09-11 16:55:51.0"
4121,"BreakingBad","2014-09-11 17:09:51.0"
4125,"Justified","2014-09-11 17:58:22.0"
4125,"BreakingBad","2014-09-11 17:58:37.0"
4127,"WireinBlood","2014-09-11 18:37:02.0"
4127,"TwinPeaks","2014-09-11 18:29:06.0"
4127,"WalkingDead","2014-09-11 18:39:58.0"
4127,"Justified","2014-09-11 18:41:57.0"
4127,"WalkingDead","2014-09-11 18:40:58.0"
4127,"BreakingBad","2014-09-11 18:54:27.0"
4129,"WalkingDead","2014-09-11 19:22:21.0"
4129,"WalkingDead","2014-09-11 19:22:11.0"
4129,"TwinPeaks","2014-09-11 19:19:45.0"
4129,"Justified","2014-09-11 19:24:28.0"
4129,"BreakingBad","2014-09-11 19:33:36.0"
4131,"WalkingDead","2014-09-11 19:46:45.0"
4131,"BreakingBad","2014-09-11 19:58:30.0"
4135,"BreakingBad","2014-09-11 20:09:30.0"
4139,"TwinPeaks","2014-09-11 20:21:37.0"
4139,"BreakingBad","2014-09-11 20:25:33.0"
4141,"TwinPeaks","2014-09-11 20:38:01.0"
4141,"BreakingBad","2014-09-11 20:38:10.0"
4145,"TwinPeaks","2014-09-11 21:49:10.0"
4145,"Justified","2014-09-11 22:01:44.0"
4145,"TwinPeaks","2014-09-11 21:52:59.0"
4145,"TwinPeaks","2014-09-11 22:21:34.0"
4145,"TwinPeaks","2014-09-11 21:57:15.0"
4145,"WireinBlood","2014-09-11 22:01:12.0"
4145,"TwinPeaks","2014-09-11 22:17:00.0"
4145,"WireinBlood","2014-09-11 21:49:59.0"
4145,"WalkingDead","2014-09-11 22:33:49.0"
4145,"TwinPeaks","2014-09-11 22:33:45.0"
4145,"TwinPeaks","2014-09-11 22:02:02.0"
4145,"WireinBlood","2014-09-11 22:19:37.0"
4145,"WireinBlood","2014-09-11 21:54:38.0"
4145,"BreakingBad","2014-09-11 22:34:19.0"
4149,"Justified","2014-09-12 00:00:19.0"
4149,"TwinPeaks","2014-09-11 23:56:49.0"
4149,"BreakingBad","2014-09-12 00:00:39.0"
4159,"WireinBlood","2014-09-12 02:53:06.0"
4159,"Justified","2014-09-12 02:47:20.0"
4159,"WireinBlood","2014-09-12 03:08:05.0"
4159,"WireinBlood","2014-09-12 03:09:18.0"
4159,"BreakingBad","2014-09-12 03:09:39.0"
4161,"WireinBlood","2014-09-12 03:26:23.0"
4161,"TwinPeaks","2014-09-12 03:25:38.0"
4161,"WireinBlood","2014-09-12 03:21:20.0"
4161,"BreakingBad","2014-09-12 03:26:35.0"
4163,"WalkingDead","2014-09-12 03:43:48.0"
4163,"Justified","2014-09-12 03:45:49.0"
4163,"BreakingBad","2014-09-12 03:48:14.0"
4167,"WireinBlood","2014-09-12 04:36:56.0"
4167,"Justified","2014-09-12 05:04:00.0"
4167,"WireinBlood","2014-09-12 04:44:25.0"
4167,"Justified","2014-09-12 05:07:54.0"
4167,"Justified","2014-09-12 04:46:31.0"
4167,"TwinPeaks","2014-09-12 05:06:31.0"
4167,"WalkingDead","2014-09-12 04:51:04.0"
4167,"BreakingBad","2014-09-12 05:08:22.0"
4169,"TwinPeaks","2014-09-12 05:12:04.0"
4169,"BreakingBad","2014-09-12 05:13:05.0"
4183,"WalkingDead","2014-09-12 10:19:24.0"
4183,"TwinPeaks","2014-09-12 10:10:43.0"
4183,"WireinBlood","2014-09-12 10:10:38.0"
4183,"BreakingBad","2014-09-12 10:25:10.0"
4185,"Justified","2014-09-12 11:05:37.0"
4185,"TwinPeaks","2014-09-12 10:59:51.0"
4185,"TwinPeaks","2014-09-12 11:09:05.0"
4185,"WireinBlood","2014-09-12 11:14:31.0"
4185,"WireinBlood","2014-09-12 11:08:08.0"
4185,"BreakingBad","2014-09-12 11:20:11.0"
4195,"Justified","2014-09-12 13:19:58.0"
4195,"BreakingBad","2014-09-12 13:23:22.0"
4203,"Justified","2014-09-12 16:37:40.0"
4203,"WalkingDead","2014-09-12 16:29:29.0"
4203,"TwinPeaks","2014-09-12 16:46:08.0"
4203,"WireinBlood","2014-09-12 16:31:19.0"
4203,"TwinPeaks","2014-09-12 16:38:12.0"
4203,"Justified","2014-09-12 16:39:43.0"
4203,"WireinBlood","2014-09-12 16:41:38.0"
4203,"Justified","2014-09-12 16:43:59.0"
4203,"WireinBlood","2014-09-12 16:28:29.0"
4203,"Justified","2014-09-12 16:38:11.0"
4203,"BreakingBad","2014-09-12 16:47:11.0"
4213,"WireinBlood","2014-09-12 18:52:42.0"
4213,"Justified","2014-09-12 18:51:38.0"
4213,"TwinPeaks","2014-09-12 18:51:04.0"
4213,"TwinPeaks","2014-09-12 18:50:57.0"
4213,"BreakingBad","2014-09-12 18:53:01.0"
4215,"WireinBlood","2014-09-12 18:54:42.0"
4215,"WireinBlood","2014-09-12 18:59:35.0"
4215,"TwinPeaks","2014-09-12 18:56:11.0"
4215,"Justified","2014-09-12 18:55:37.0"
4215,"Justified","2014-09-12 19:01:11.0"
4215,"TwinPeaks","2014-09-12 18:55:19.0"
4215,"Justified","2014-09-12 18:57:39.0"
4215,"WalkingDead","2014-09-12 19:02:16.0"
4215,"BreakingBad","2014-09-12 19:05:59.0"
4221,"Justified","2014-09-12 19:35:15.0"
4221,"BreakingBad","2014-09-12 19:36:54.0"
4225,"Justified","2014-09-12 20:31:13.0"
4225,"WalkingDead","2014-09-12 20:44:28.0"
4225,"Justified","2014-09-12 20:36:41.0"
4225,"BreakingBad","2014-09-12 20:45:52.0"
4227,"WireinBlood","2014-09-12 21:02:04.0"
4227,"WireinBlood","2014-09-12 21:09:23.0"
4227,"TwinPeaks","2014-09-12 21:19:13.0"
4227,"Justified","2014-09-12 21:07:28.0"
4227,"Justified","2014-09-12 20:56:59.0"
4227,"WireinBlood","2014-09-12 21:14:59.0"
4227,"Justified","2014-09-12 21:12:56.0"
4227,"WalkingDead","2014-09-12 21:00:09.0"
4227,"WalkingDead","2014-09-12 21:01:58.0"
4227,"TwinPeaks","2014-09-12 21:19:19.0"
4227,"BreakingBad","2014-09-12 21:28:05.0"
4231,"WalkingDead","2014-09-12 22:41:46.0"
4231,"BreakingBad","2014-09-12 22:44:49.0"
4237,"BreakingBad","2014-09-13 00:15:10.0"
4243,"WireinBlood","2014-09-13 01:18:14.0"
4243,"TwinPeaks","2014-09-13 01:22:49.0"
4243,"WireinBlood","2014-09-13 01:17:19.0"
4243,"TwinPeaks","2014-09-13 01:17:31.0"
4243,"WalkingDead","2014-09-13 01:20:33.0"
4243,"BreakingBad","2014-09-13 01:27:50.0"
4249,"BreakingBad","2014-09-13 01:51:18.0"
4251,"Justified","2014-09-13 01:57:45.0"
4251,"WireinBlood","2014-09-13 01:57:18.0"
4251,"WireinBlood","2014-09-13 01:58:59.0"
4251,"Justified","2014-09-13 01:57:59.0"
4251,"BreakingBad","2014-09-13 02:03:32.0"
4253,"WalkingDead","2014-09-13 02:19:01.0"
4253,"WalkingDead","2014-09-13 02:16:07.0"
4253,"TwinPeaks","2014-09-13 02:15:49.0"
4253,"WalkingDead","2014-09-13 02:04:50.0"
4253,"WalkingDead","2014-09-13 02:06:53.0"
4253,"BreakingBad","2014-09-13 02:19:21.0"
4263,"WalkingDead","2014-09-13 04:39:49.0"
4263,"BreakingBad","2014-09-13 04:43:05.0"
4265,"Justified","2014-09-13 04:50:20.0"
4265,"TwinPeaks","2014-09-13 04:50:18.0"
4265,"WalkingDead","2014-09-13 04:54:08.0"
4265,"WireinBlood","2014-09-13 04:57:35.0"
4265,"BreakingBad","2014-09-13 05:00:05.0"
4267,"Justified","2014-09-13 05:09:06.0"
4267,"WireinBlood","2014-09-13 05:07:02.0"
4267,"WireinBlood","2014-09-13 05:08:06.0"
4267,"BreakingBad","2014-09-13 05:09:16.0"
4273,"BreakingBad","2014-09-13 06:09:20.0"
4275,"WalkingDead","2014-09-13 06:41:02.0"
4275,"TwinPeaks","2014-09-13 06:47:35.0"
4275,"BreakingBad","2014-09-13 06:48:43.0"
4277,"WalkingDead","2014-09-13 07:14:33.0"
4277,"TwinPeaks","2014-09-13 07:10:57.0"
4277,"BreakingBad","2014-09-13 07:23:46.0"
4279,"WalkingDead","2014-09-13 07:42:00.0"
4279,"Justified","2014-09-13 07:43:09.0"
4279,"TwinPeaks","2014-09-13 07:45:27.0"
4279,"BreakingBad","2014-09-13 07:45:31.0"
4281,"BreakingBad","2014-09-13 07:48:00.0"
4283,"WireinBlood","2014-09-13 07:58:48.0"
4283,"BreakingBad","2014-09-13 08:06:57.0"
4289,"BreakingBad","2014-09-13 09:26:52.0"
4291,"BreakingBad","2014-09-13 09:28:35.0"
4295,"WalkingDead","2014-09-13 09:51:49.0"
4295,"BreakingBad","2014-09-13 09:58:13.0"
4297,"WireinBlood","2014-09-13 10:58:10.0"
4297,"WireinBlood","2014-09-13 11:25:51.0"
4297,"Justified","2014-09-13 11:26:19.0"
4297,"WireinBlood","2014-09-13 10:56:30.0"
4297,"WalkingDead","2014-09-13 10:56:29.0"
4297,"Justified","2014-09-13 11:14:31.0"
4297,"WireinBlood","2014-09-13 11:23:54.0"
4297,"Justified","2014-09-13 11:25:54.0"
4297,"TwinPeaks","2014-09-13 11:23:57.0"
4297,"WireinBlood","2014-09-13 10:47:29.0"
4297,"WireinBlood","2014-09-13 11:25:03.0"
4297,"WireinBlood","2014-09-13 11:15:25.0"
4297,"BreakingBad","2014-09-13 11:27:12.0"
4299,"Justified","2014-09-13 12:09:43.0"
4299,"TwinPeaks","2014-09-13 12:11:30.0"
4299,"TwinPeaks","2014-09-13 12:09:37.0"
4299,"TwinPeaks","2014-09-13 12:10:29.0"
4299,"BreakingBad","2014-09-13 12:13:02.0"
4305,"TwinPeaks","2014-09-13 14:26:59.0"
4305,"WalkingDead","2014-09-13 14:10:48.0"
4305,"WalkingDead","2014-09-13 14:21:08.0"
4305,"TwinPeaks","2014-09-13 14:30:36.0"
4305,"TwinPeaks","2014-09-13 14:23:12.0"
4305,"WalkingDead","2014-09-13 14:26:40.0"
4305,"TwinPeaks","2014-09-13 14:15:58.0"
4305,"WalkingDead","2014-09-13 14:01:52.0"
4305,"WalkingDead","2014-09-13 14:25:56.0"
4305,"BreakingBad","2014-09-13 14:36:37.0"
4309,"TwinPeaks","2014-09-13 15:15:16.0"
4309,"BreakingBad","2014-09-13 15:15:28.0"
4311,"Justified","2014-09-13 15:34:08.0"
4311,"BreakingBad","2014-09-13 15:34:38.0"
4315,"WalkingDead","2014-09-13 16:43:49.0"
4315,"WalkingDead","2014-09-13 16:38:54.0"
4315,"TwinPeaks","2014-09-13 16:39:31.0"
4315,"BreakingBad","2014-09-13 16:45:36.0"
4321,"Justified","2014-09-13 18:43:06.0"
4321,"WireinBlood","2014-09-13 18:41:01.0"
4321,"TwinPeaks","2014-09-13 18:41:11.0"
4321,"WalkingDead","2014-09-13 18:35:16.0"
4321,"WalkingDead","2014-09-13 18:44:50.0"
4321,"Justified","2014-09-13 18:44:51.0"
4321,"BreakingBad","2014-09-13 18:48:39.0"
4327,"WireinBlood","2014-09-13 19:54:42.0"
4327,"BreakingBad","2014-09-13 19:59:25.0"
4329,"TwinPeaks","2014-09-13 20:20:47.0"
4329,"Justified","2014-09-13 20:09:42.0"
4329,"WalkingDead","2014-09-13 20:24:54.0"
4329,"Justified","2014-09-13 20:10:55.0"
4329,"Justified","2014-09-13 20:22:12.0"
4329,"WireinBlood","2014-09-13 20:21:06.0"
4329,"Justified","2014-09-13 20:09:31.0"
4329,"WireinBlood","2014-09-13 20:20:38.0"
4329,"WalkingDead","2014-09-13 20:12:02.0"
4329,"WireinBlood","2014-09-13 20:07:43.0"
4329,"TwinPeaks","2014-09-13 20:27:17.0"
4329,"BreakingBad","2014-09-13 20:29:15.0"
4333,"TwinPeaks","2014-09-13 22:26:09.0"
4333,"Justified","2014-09-13 22:21:43.0"
4333,"WalkingDead","2014-09-13 22:21:04.0"
4333,"BreakingBad","2014-09-13 22:28:11.0"
4335,"TwinPeaks","2014-09-13 22:48:35.0"
4335,"WalkingDead","2014-09-13 22:45:45.0"
4335,"BreakingBad","2014-09-13 22:50:35.0"
4339,"TwinPeaks","2014-09-13 23:15:47.0"
4339,"WireinBlood","2014-09-13 23:12:57.0"
4339,"TwinPeaks","2014-09-13 23:12:14.0"
4339,"BreakingBad","2014-09-13 23:19:51.0"
4345,"Justified","2014-09-14 00:18:50.0"
4345,"BreakingBad","2014-09-14 00:21:01.0"
4347,"Justified","2014-09-14 00:29:58.0"
4347,"WireinBlood","2014-09-14 00:29:57.0"
4347,"WalkingDead","2014-09-14 00:31:51.0"
4347,"BreakingBad","2014-09-14 00:33:52.0"
4349,"WireinBlood","2014-09-14 00:43:22.0"
4349,"WireinBlood","2014-09-14 00:45:01.0"
4349,"WalkingDead","2014-09-14 00:41:45.0"
4349,"BreakingBad","2014-09-14 00:48:25.0"
4354,"WalkingDead","2014-09-14 02:17:22.0"
4354,"BreakingBad","2014-09-14 02:20:19.0"
4356,"TwinPeaks","2014-09-14 02:38:11.0"
4356,"Justified","2014-09-14 02:41:16.0"
4356,"TwinPeaks","2014-09-14 02:27:28.0"
4356,"TwinPeaks","2014-09-14 02:25:28.0"
4356,"WireinBlood","2014-09-14 02:33:00.0"
4356,"WireinBlood","2014-09-14 02:32:02.0"
4356,"WireinBlood","2014-09-14 02:30:11.0"
4356,"Justified","2014-09-14 02:30:17.0"
4356,"TwinPeaks","2014-09-14 02:27:04.0"
4356,"WalkingDead","2014-09-14 02:37:53.0"
4356,"WireinBlood","2014-09-14 02:29:08.0"
4356,"BreakingBad","2014-09-14 02:46:48.0"
4358,"WireinBlood","2014-09-14 02:56:28.0"
4358,"Justified","2014-09-14 02:56:33.0"
4358,"WireinBlood","2014-09-14 02:58:53.0"
4358,"WireinBlood","2014-09-14 02:57:33.0"
4358,"Justified","2014-09-14 03:02:37.0"
4358,"BreakingBad","2014-09-14 03:04:50.0"
4360,"WalkingDead","2014-09-14 04:06:54.0"
4360,"Justified","2014-09-14 03:49:24.0"
4360,"Justified","2014-09-14 03:48:07.0"
4360,"Justified","2014-09-14 03:29:19.0"
4360,"WalkingDead","2014-09-14 04:05:40.0"
4360,"WalkingDead","2014-09-14 04:12:02.0"
4360,"Justified","2014-09-14 03:33:45.0"
4360,"TwinPeaks","2014-09-14 03:31:56.0"
4360,"WireinBlood","2014-09-14 03:29:57.0"
4360,"WireinBlood","2014-09-14 03:28:31.0"
4360,"BreakingBad","2014-09-14 04:15:23.0"
4364,"BreakingBad","2014-09-14 04:42:30.0"
4366,"Justified","2014-09-14 05:10:12.0"
4366,"WalkingDead","2014-09-14 05:08:32.0"
4366,"Justified","2014-09-14 05:12:06.0"
4366,"WireinBlood","2014-09-14 05:00:44.0"
4366,"TwinPeaks","2014-09-14 05:10:15.0"
4366,"TwinPeaks","2014-09-14 05:10:00.0"
4366,"BreakingBad","2014-09-14 05:12:46.0"
4368,"WireinBlood","2014-09-14 05:22:06.0"
4368,"TwinPeaks","2014-09-14 05:16:02.0"
4368,"WireinBlood","2014-09-14 05:25:48.0"
4368,"BreakingBad","2014-09-14 05:32:19.0"
4376,"BreakingBad","2014-09-14 08:35:21.0"
4384,"BreakingBad","2014-09-14 10:17:47.0"
4386,"WalkingDead","2014-09-14 11:14:41.0"
4386,"WireinBlood","2014-09-14 11:17:51.0"
4386,"WireinBlood","2014-09-14 11:19:03.0"
4386,"WalkingDead","2014-09-14 11:12:37.0"
4386,"WalkingDead","2014-09-14 11:09:31.0"
4386,"Justified","2014-09-14 11:12:49.0"
4386,"BreakingBad","2014-09-14 11:19:35.0"
4388,"Justified","2014-09-14 11:36:57.0"
4388,"WalkingDead","2014-09-14 11:45:48.0"
4388,"TwinPeaks","2014-09-14 11:27:55.0"
4388,"Justified","2014-09-14 11:47:08.0"
4388,"WireinBlood","2014-09-14 11:34:19.0"
4388,"TwinPeaks","2014-09-14 11:36:05.0"
4388,"Justified","2014-09-14 11:43:13.0"
4388,"BreakingBad","2014-09-14 11:49:46.0"
4390,"WalkingDead","2014-09-14 12:07:42.0"
4390,"TwinPeaks","2014-09-14 12:01:30.0"
4390,"BreakingBad","2014-09-14 12:07:53.0"
4394,"WalkingDead","2014-09-14 12:51:37.0"
4394,"BreakingBad","2014-09-14 12:52:30.0"
4396,"TwinPeaks","2014-09-14 13:31:11.0"
4396,"BreakingBad","2014-09-14 13:32:41.0"
4400,"TwinPeaks","2014-09-14 14:57:46.0"
4400,"TwinPeaks","2014-09-14 14:50:19.0"
4400,"BreakingBad","2014-09-14 14:58:47.0"
4402,"BreakingBad","2014-09-14 15:04:45.0"
4408,"BreakingBad","2014-09-14 15:53:16.0"
4416,"BreakingBad","2014-09-14 18:23:09.0"
4418,"WalkingDead","2014-09-14 18:31:33.0"
4418,"Justified","2014-09-14 18:32:20.0"
4418,"TwinPeaks","2014-09-14 18:33:28.0"
4418,"WalkingDead","2014-09-14 18:29:40.0"
4418,"BreakingBad","2014-09-14 18:36:07.0"
4420,"TwinPeaks","2014-09-14 18:45:53.0"
4420,"BreakingBad","2014-09-14 18:46:59.0"
4422,"Justified","2014-09-14 19:12:21.0"
4422,"WireinBlood","2014-09-14 18:55:56.0"
4422,"WalkingDead","2014-09-14 19:30:53.0"
4422,"WireinBlood","2014-09-14 19:00:22.0"
4422,"WireinBlood","2014-09-14 19:00:44.0"
4422,"TwinPeaks","2014-09-14 19:00:05.0"
4422,"TwinPeaks","2014-09-14 19:13:09.0"
4422,"WalkingDead","2014-09-14 19:23:37.0"
4422,"TwinPeaks","2014-09-14 18:56:49.0"
4422,"WireinBlood","2014-09-14 19:01:19.0"
4422,"TwinPeaks","2014-09-14 19:03:04.0"
4422,"Justified","2014-09-14 18:59:35.0"
4422,"WalkingDead","2014-09-14 19:26:28.0"
4422,"WalkingDead","2014-09-14 19:09:50.0"
4422,"BreakingBad","2014-09-14 19:32:56.0"
4436,"BreakingBad","2014-09-14 22:59:41.0"
4438,"WireinBlood","2014-09-14 23:08:31.0"
4438,"WalkingDead","2014-09-14 23:00:38.0"
4438,"BreakingBad","2014-09-14 23:09:12.0"
4440,"Justified","2014-09-14 23:10:06.0"
4440,"WalkingDead","2014-09-14 23:09:46.0"
4440,"BreakingBad","2014-09-14 23:10:35.0"
4442,"WireinBlood","2014-09-14 23:24:32.0"
4442,"WalkingDead","2014-09-14 23:19:30.0"
4442,"WalkingDead","2014-09-14 23:23:14.0"
4442,"Justified","2014-09-14 23:25:57.0"
4442,"WalkingDead","2014-09-14 23:36:42.0"
4442,"BreakingBad","2014-09-14 23:37:50.0"
4444,"WireinBlood","2014-09-15 00:29:54.0"
4444,"WalkingDead","2014-09-15 00:31:10.0"
4444,"TwinPeaks","2014-09-15 00:34:02.0"
4444,"WalkingDead","2014-09-15 00:19:51.0"
4444,"TwinPeaks","2014-09-15 00:16:47.0"
4444,"BreakingBad","2014-09-15 00:34:17.0"
4446,"Justified","2014-09-15 00:37:47.0"
4446,"WireinBlood","2014-09-15 00:37:52.0"
4446,"BreakingBad","2014-09-15 00:45:03.0"
4448,"TwinPeaks","2014-09-15 00:57:11.0"
4448,"TwinPeaks","2014-09-15 00:53:54.0"
4448,"Justified","2014-09-15 00:53:55.0"
4448,"TwinPeaks","2014-09-15 00:58:45.0"
4448,"BreakingBad","2014-09-15 01:00:58.0"
4456,"WireinBlood","2014-09-15 02:15:14.0"
4456,"WireinBlood","2014-09-15 02:14:27.0"
4456,"BreakingBad","2014-09-15 02:20:29.0"
4458,"WalkingDead","2014-09-15 02:47:23.0"
4458,"WalkingDead","2014-09-15 02:41:36.0"
4458,"Justified","2014-09-15 02:39:31.0"
4458,"WireinBlood","2014-09-15 02:41:25.0"
4458,"WireinBlood","2014-09-15 02:38:26.0"
4458,"TwinPeaks","2014-09-15 02:32:13.0"
4458,"BreakingBad","2014-09-15 02:52:20.0"
4462,"WireinBlood","2014-09-15 03:35:10.0"
4462,"WalkingDead","2014-09-15 03:43:59.0"
4462,"TwinPeaks","2014-09-15 03:14:06.0"
4462,"WireinBlood","2014-09-15 03:34:13.0"
4462,"TwinPeaks","2014-09-15 03:42:14.0"
4462,"TwinPeaks","2014-09-15 03:08:27.0"
4462,"Justified","2014-09-15 03:14:29.0"
4462,"WalkingDead","2014-09-15 03:20:21.0"
4462,"TwinPeaks","2014-09-15 03:19:32.0"
4462,"TwinPeaks","2014-09-15 03:18:15.0"
4462,"WireinBlood","2014-09-15 03:27:38.0"
4462,"TwinPeaks","2014-09-15 03:26:41.0"
4462,"TwinPeaks","2014-09-15 03:21:08.0"
4462,"WireinBlood","2014-09-15 03:38:01.0"
4462,"Justified","2014-09-15 03:28:34.0"
4462,"Justified","2014-09-15 03:08:07.0"
4462,"TwinPeaks","2014-09-15 03:28:39.0"
4462,"WalkingDead","2014-09-15 03:18:54.0"
4462,"TwinPeaks","2014-09-15 03:09:12.0"
4462,"TwinPeaks","2014-09-15 03:22:45.0"
4462,"BreakingBad","2014-09-15 03:47:10.0"
4464,"TwinPeaks","2014-09-15 03:52:40.0"
4464,"WireinBlood","2014-09-15 03:59:00.0"
4464,"Justified","2014-09-15 03:58:54.0"
4464,"Justified","2014-09-15 04:03:03.0"
4464,"BreakingBad","2014-09-15 04:06:49.0"
4466,"BreakingBad","2014-09-15 04:25:03.0"
4472,"WireinBlood","2014-09-15 05:25:02.0"
4472,"WalkingDead","2014-09-15 05:21:37.0"
4472,"WalkingDead","2014-09-15 05:06:44.0"
4472,"TwinPeaks","2014-09-15 05:01:24.0"
4472,"BreakingBad","2014-09-15 05:25:43.0"
4482,"WireinBlood","2014-09-15 08:17:50.0"
4482,"WireinBlood","2014-09-15 08:11:08.0"
4482,"TwinPeaks","2014-09-15 08:19:55.0"
4482,"Justified","2014-09-15 08:26:52.0"
4482,"BreakingBad","2014-09-15 08:27:01.0"
4486,"WalkingDead","2014-09-15 08:47:36.0"
4486,"BreakingBad","2014-09-15 08:58:49.0"
4488,"WireinBlood","2014-09-15 09:36:35.0"
4488,"Justified","2014-09-15 09:30:33.0"
4488,"TwinPeaks","2014-09-15 09:41:49.0"
4488,"WireinBlood","2014-09-15 09:44:50.0"
4488,"WalkingDead","2014-09-15 09:28:52.0"
4488,"WireinBlood","2014-09-15 09:38:11.0"
4488,"WalkingDead","2014-09-15 09:31:53.0"
4488,"BreakingBad","2014-09-15 09:46:10.0"
4490,"TwinPeaks","2014-09-15 09:59:38.0"
4490,"WalkingDead","2014-09-15 10:00:08.0"
4490,"TwinPeaks","2014-09-15 10:00:04.0"
4490,"Justified","2014-09-15 10:09:34.0"
4490,"Justified","2014-09-15 10:05:53.0"
4490,"TwinPeaks","2014-09-15 10:05:46.0"
4490,"TwinPeaks","2014-09-15 10:08:52.0"
4490,"WireinBlood","2014-09-15 10:00:08.0"
4490,"BreakingBad","2014-09-15 10:12:25.0"
4494,"WalkingDead","2014-09-15 12:17:16.0"
4494,"WalkingDead","2014-09-15 12:27:27.0"
4494,"Justified","2014-09-15 12:27:27.0"
4494,"TwinPeaks","2014-09-15 12:16:00.0"
4494,"Justified","2014-09-15 12:24:36.0"
4494,"WireinBlood","2014-09-15 12:08:54.0"
4494,"TwinPeaks","2014-09-15 12:22:45.0"
4494,"BreakingBad","2014-09-15 12:27:27.0"
4496,"BreakingBad","2014-09-15 12:30:44.0"
4498,"BreakingBad","2014-09-15 12:34:28.0"
4502,"WireinBlood","2014-09-15 14:20:26.0"
4502,"Justified","2014-09-15 13:53:46.0"
4502,"TwinPeaks","2014-09-15 13:46:17.0"
4502,"WireinBlood","2014-09-15 13:47:07.0"
4502,"WalkingDead","2014-09-15 14:15:20.0"
4502,"TwinPeaks","2014-09-15 14:27:02.0"
4502,"TwinPeaks","2014-09-15 14:14:10.0"
4502,"TwinPeaks","2014-09-15 13:56:51.0"
4502,"WireinBlood","2014-09-15 14:27:40.0"
4502,"WireinBlood","2014-09-15 13:57:27.0"
4502,"WireinBlood","2014-09-15 13:53:23.0"
4502,"TwinPeaks","2014-09-15 13:43:21.0"
4502,"WalkingDead","2014-09-15 14:14:49.0"
4502,"Justified","2014-09-15 14:03:27.0"
4502,"Justified","2014-09-15 13:50:29.0"
4502,"BreakingBad","2014-09-15 14:30:35.0"
4504,"BreakingBad","2014-09-15 14:42:34.0"
4510,"WireinBlood","2014-09-15 15:54:05.0"
4510,"WireinBlood","2014-09-15 15:48:37.0"
4510,"WalkingDead","2014-09-15 15:58:36.0"
4510,"WalkingDead","2014-09-15 15:56:58.0"
4510,"WalkingDead","2014-09-15 15:48:35.0"
4510,"TwinPeaks","2014-09-15 15:54:00.0"
4510,"BreakingBad","2014-09-15 16:01:31.0"
4526,"TwinPeaks","2014-09-15 19:01:29.0"
4526,"BreakingBad","2014-09-15 19:04:48.0"
4528,"Justified","2014-09-15 19:14:32.0"
4528,"TwinPeaks","2014-09-15 19:14:40.0"
4528,"BreakingBad","2014-09-15 19:15:32.0"
